Year;Code;Number;Line;CreationDate;ModificationDate;Name;Value;BeneficiaryCode;BeneficiaryName;IrisCode;Sector;ActionCode;ActionName
2010;IRIS ;313621;1;20101125;20101125;10000906 - 1;427970;34066;IBERT GESTION                         ;10000906;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313619;1;20101125;20101125;10000897 - 1;132000;44082;RASTOLL                               ;10000897;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313838;1;20101125;20101125;10020737 - 1;4446100;34240;LOGEMENT FRANCILIEN                   ;10020737;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313840;1;20101125;20101125;10020742 - 1;13972800;16744;SAIMV SA IMMO MOULIN VERT SA HAB      ;10020742;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313623;1;20101125;20101125;10001283 - 1;520000;34768;PARIS SYNDIC GESTION                  ;10001283;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313874;1;20101125;20101125;10020966 - 1;43465000;33504;SEMIC CRETEIL HABITAT                 ;10020966;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313676;1;20101125;20101125;10004401 - 1;10603092;35172;TOUCHET IMMOBILIER                    ;10004401;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313875;1;20101125;20101125;10020972 - 1;6503200;33504;SEMIC CRETEIL HABITAT                 ;10020972;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313678;1;20101125;20101125;10004477 - 1;1359137;35172;TOUCHET IMMOBILIER                    ;10004477;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313876;1;20101125;20101125;10020979 - 1;47624500;33504;SEMIC CRETEIL HABITAT                 ;10020979;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313680;1;20101125;20101125;10004489 - 1;10136897;35172;TOUCHET IMMOBILIER                    ;10004489;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313877;1;20101125;20101125;10020984 - 1;6821400;33504;SEMIC CRETEIL HABITAT                 ;10020984;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313682;1;20101125;20101125;10004508 - 1;121859;51139;BLOCH                                 ;10004508;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313878;1;20101125;20101125;10020993 - 1;12173800;1768;SA D'HLM TOIT & JOIE                  ;10020993;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313684;1;20101125;20101125;10004852 - 1;813519;24756;ARCO                                  ;10004852;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313879;1;20101125;20101125;10020994 - 1;4433300;1768;SA D'HLM TOIT & JOIE                  ;10020994;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313686;1;20101125;20101125;10004906 - 1;37162552;33286;GENIEZ GENIEZ ADMINISTRATION DE       ;10004906;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313880;1;20101125;20101125;10021023 - 1;4512600;5830;OFFICE PUBLIC HABITAT SEINE ET MARNE  ;10021023;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313688;1;20101125;20101125;10005113 - 1;63352;45651;NICOLIN                               ;10005113;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313881;1;20101125;20101125;10021028 - 1;18084500;25423;OPIEVOY OPH INTERDEPARTEMENTAL DE L   ;10021028;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313690;1;20101125;20101125;10005152 - 1;119200;8176;SOLIHA 77 SEINE-ET-MARNE              ;10005152;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313882;1;20101125;20101125;10021029 - 1;12244800;25423;OPIEVOY OPH INTERDEPARTEMENTAL DE L   ;10021029;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313692;1;20101125;20101125;10005857 - 1;146000;45209;CLAIRONY                              ;10005857;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313883;1;20101125;20101125;10021180 - 1;11050600;1762;SEMISE IMMOBILIERE PARIS SUD EST      ;10021180;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313694;1;20101125;20101125;10006530 - 1;653398;29232;CABINET JP BERTAUX                    ;10006530;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313884;1;20101125;20101125;10021186 - 1;36862500;15560;3F SEINE ET MARNE                     ;10021186;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313697;1;20101125;20101125;10006602 - 1;151118;8176;SOLIHA 77 SEINE-ET-MARNE              ;10006602;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313885;1;20101125;20101125;10021191 - 1;11840000;1762;SEMISE IMMOBILIERE PARIS SUD EST      ;10021191;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313699;1;20101125;20101125;10006606 - 1;332400;8176;SOLIHA 77 SEINE-ET-MARNE              ;10006606;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313886;1;20101125;20101125;10021195 - 1;2263000;1762;SEMISE IMMOBILIERE PARIS SUD EST      ;10021195;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313701;1;20101125;20101125;10006612 - 1;67320;8176;SOLIHA 77 SEINE-ET-MARNE              ;10006612;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313887;1;20101125;20101125;10021200 - 1;5134300;15560;3F SEINE ET MARNE                     ;10021200;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313703;1;20101125;20101125;10009968 - 1;202682;46812;FEVRIER                               ;10009968;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313888;1;20101125;20101125;10021211 - 1;28433700;1762;SEMISE IMMOBILIERE PARIS SUD EST      ;10021211;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313704;1;20101125;20101125;10009972 - 1;3772860;22819;CLAXI CABINET LEDUC ALPHA XI          ;10009972;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313889;1;20101125;20101125;10021215 - 1;12974500;15560;3F SEINE ET MARNE                     ;10021215;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313706;1;20101125;20101125;10010992 - 1;944678;1841;RINALDI                               ;10010992;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313722;1;20101125;20101125;10009584 - 1;8064000;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;10009584;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313724;1;20101125;20101125;10009588 - 1;4996100;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;10009588;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313726;1;20101125;20101125;10011222 - 1;21388600;5029;LA SABLIERE SA HABITATIO              ;10011222;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313549;1;20101125;20101125;09004372 - 1;120059;42668;BERSAN                                ;09004372;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313728;1;20101125;20101125;10011223 - 1;15452200;5029;LA SABLIERE SA HABITATIO              ;10011223;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313550;1;20101125;20101125;09004635 - 1;410000;8176;SOLIHA 77 SEINE-ET-MARNE              ;09004635;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313730;1;20101125;20101125;10011430 - 1;2592100;5242;PARIS HABITAT OPH                     ;10011430;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313551;1;20101125;20101125;09004654 - 1;112269;37480;AVERSENG                              ;09004654;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313499;1;20101124;20101124;09002699 - 1;13006700;13001;ANTIN RESIDENCES SA HABITAT LOYER     ;09002699;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313732;1;20101125;20101125;10012118 - 1;4563600;7010;IMMOBILIERE 3F                        ;10012118;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313552;1;20101125;20101125;09004661 - 1;108000;42868;EL ALAMI                              ;09004661;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313500;1;20101124;20101124;09002700 - 1;4064100;13001;ANTIN RESIDENCES SA HABITAT LOYER     ;09002700;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313734;1;20101125;20101125;10012123 - 1;15538800;7010;IMMOBILIERE 3F                        ;10012123;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313553;1;20101125;20101125;09004662 - 1;277406;42824;CHAZAL                                ;09004662;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313501;1;20101124;20101124;09004133 - 1;3514800;1721;SAPEL SA HLM PIERRES ET LUMIERES      ;09004133;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313554;1;20101125;20101125;09004678 - 1;147773;42911;AATIF                                 ;09004678;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313736;1;20101125;20101125;10013020 - 1;1575600;5029;LA SABLIERE SA HABITATIO              ;10013020;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313502;1;20101124;20101124;09004134 - 1;7815300;1721;SAPEL SA HLM PIERRES ET LUMIERES      ;09004134;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313555;1;20101125;20101125;09004712 - 1;1455218;35824;FONCIA BOUCLES DE SEINE               ;09004712;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313738;1;20101125;20101125;10013022 - 1;4333800;5029;LA SABLIERE SA HABITATIO              ;10013022;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313504;1;20101124;20101124;09004418 - 1;3811700;5242;PARIS HABITAT OPH                     ;09004418;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313556;1;20101125;20101125;09004756 - 1;410097;30797;SMP IMMOBILIER                        ;09004756;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313740;1;20101125;20101125;10013748 - 1;5291500;7006;OPH 94 VALOPHIS HABITAT OFFICE        ;10013748;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313505;1;20101124;20101124;10001964 - 1;11855600;19338;ACSC ASS CITES DE SECOURS CATHOLIQUE  ;10001964;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313742;1;20101125;20101125;10013751 - 1;1697900;7006;OPH 94 VALOPHIS HABITAT OFFICE        ;10013751;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313557;1;20101125;20101125;09004775 - 1;684409;24297;GSTE GESTION SYNDIC TRAN SACTIONS     ;09004775;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313506;1;20101124;20101124;10004419 - 1;14217700;32945;VILOGIA SA D'HLM                      ;10004419;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313744;1;20101125;20101125;10014242 - 1;4617200;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;10014242;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313558;1;20101125;20101125;09004797 - 1;7670094;13902;LAMENNAIS                             ;09004797;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313507;1;20101124;20101124;10004423 - 1;15401500;32945;VILOGIA SA D'HLM                      ;10004423;LO                  ;15400202            ;Aide à la création de logements locatifs sociaux
2010;IRIS ;313746;1;20101125;20101125;10014243 - 1;3620200;7467;SIEMP SOC IMMOB ECONOMIE MIXTE VILLE  ;10014243;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
2010;IRIS ;313559;1;20101125;20101125;09005432 - 1;1686298;36519;GUERRIER                              ;09005432;LO                  ;15400403            ;Aide aux copropriétés en difficulté
2010;IRIS ;313508;1;20101124;20101124;10006758 - 1;8613500;13320;SNL PROLOGUES                         ;10006758;LO                  ;15400203            ;Aide à la création de logements locatifs très sociaux
