CommitmentYear;CommitmentCode;CommitmentNumber;CommitmentLine;Year;Number;CreationDate;ModificationDate;Value
2017;IRIS ;542797;1;2018;142786;20181024;20181024;2469790
2018;IRIS ;557411;1;2018;142783;20181024;20181024;2019680
2018;IRIS ;562646;1;2018;142784;20181024;20181024;2450000
2013;IRIS ;424199;1;2018;142849;20181025;20181025;2998640
2014;IRIS ;459339;1;2018;142850;20181025;20181025;8833397
2014;IRIS ;459340;1;2018;142851;20181025;20181025;2640000
2015;IRIS ;469606;1;2018;143215;20181026;20181026;19613759
2016;IRIS ;499159;1;2018;144060;20181106;20181106;160000
2011;IRIS ;356157;1;2018;144124;20181107;20181107;1716411
2013;IRIS ;424097;1;2018;144125;20181107;20181107;1513507
2013;IRIS ;427266;1;2018;144126;20181107;20181107;31153256
2013;IRIS ;427303;1;2018;144127;20181107;20181107;17933723
2014;IRIS ;454194;1;2018;144128;20181107;20181107;10795733
2015;IRIS ;462588;1;2018;144129;20181107;20181107;14356257
2015;IRIS ;486224;1;2018;144132;20181107;20181107;1920000
2017;IRIS ;525552;1;2018;144137;20181107;20181107;9696915
2017;IRIS ;525553;1;2018;144139;20181107;20181107;5818149
2018;IRIS ;557531;1;2018;144142;20181107;20181107;3360400
2018;IRIS ;557532;1;2018;144143;20181107;20181107;3607579
2018;IRIS ;557555;1;2018;144280;20181107;20181107;3200720
2018;IRIS ;562801;1;2018;144134;20181107;20181107;2645439
2018;IRIS ;562802;1;2018;144136;20181107;20181107;1569228
2013;IRIS ;407138;2;2018;144511;20181108;20181108;1204518
2013;IRIS ;407139;2;2018;144513;20181108;20181108;6563696
2016;IRIS ;518972;1;2018;144515;20181108;20181108;4800000
2018;IRIS ;570538;1;2018;144599;20181108;20181108;729051
2018;IRIS ;570539;1;2018;144585;20181108;20181108;14736600
2013;IRIS ;423509;1;2018;144828;20181109;20181109;5000000
2014;IRIS ;459508;1;2018;144832;20181109;20181109;64752602
2016;IRIS ;506968;1;2018;144826;20181109;20181109;5385220
2016;IRIS ;506970;1;2018;144827;20181109;20181109;4759900
2017;IRIS ;525554;1;2018;144829;20181109;20181109;6897509
2017;IRIS ;529284;1;2018;144751;20181109;20181109;9423323
2017;IRIS ;529318;1;2018;144824;20181109;20181109;18068443
2017;IRIS ;529326;1;2018;144833;20181109;20181109;3822644
2017;IRIS ;536253;1;2018;144834;20181109;20181109;1945800
2017;IRIS ;542806;1;2018;144831;20181109;20181109;17208809
2017;IRIS ;545114;1;2018;144835;20181109;20181109;6366754
2017;IRIS ;545122;1;2018;144836;20181109;20181109;6091925
2017;IRIS ;545165;1;2018;144825;20181109;20181109;3407927
2017;IRIS ;545184;1;2018;144837;20181109;20181109;43000560
2013;IRIS ;424270;1;2018;144981;20181112;20181112;2636832
2016;IRIS ;518971;1;2018;144977;20181112;20181112;3261840
2017;IRIS ;525592;1;2018;144992;20181112;20181112;119534580
2017;IRIS ;545140;1;2018;144986;20181112;20181112;2119145
2017;IRIS ;545141;1;2018;144988;20181112;20181112;8344133
2012;IRIS ;392494;1;2018;145371;20181113;20181113;86986251
2015;IRIS ;469418;1;2018;145379;20181113;20181113;1280000
2015;IRIS ;469446;1;2018;145381;20181113;20181113;3200000
2016;IRIS ;506971;1;2018;145377;20181113;20181113;1440000
2017;IRIS ;529285;1;2018;145383;20181113;20181113;514900
2017;IRIS ;536345;1;2018;145382;20181113;20181113;416100
2015;IRIS ;474000;1;2018;145644;20181114;20181114;5052677
2015;IRIS ;486325;1;2018;145469;20181114;20181114;1177221
2015;IRIS ;462586;1;2018;145904;20181115;20181115;3960887
2015;IRIS ;462587;1;2018;145903;20181115;20181115;1266704
2015;IRIS ;462589;1;2018;145901;20181115;20181115;2699810
2015;IRIS ;474069;1;2018;145905;20181115;20181115;5102900
2016;IRIS ;510209;1;2018;145907;20181115;20181115;11030853
2016;IRIS ;510210;1;2018;145906;20181115;20181115;7786632
2012;IRIS ;392528;1;2018;146075;20181116;20181116;43130711
2014;IRIS ;431426;1;2018;146074;20181116;20181116;95983500
2016;IRIS ;510130;1;2018;146143;20181116;20181116;58880000
2012;IRIS ;378355;2;2018;146259;20181119;20181119;5561958
2012;IRIS ;378356;2;2018;146261;20181119;20181119;3280580
2016;IRIS ;510297;1;2018;146447;20181119;20181119;5845840
2016;IRIS ;518935;1;2018;146239;20181119;20181119;3078486
2016;IRIS ;518937;1;2018;146240;20181119;20181119;1977477
2016;IRIS ;518954;1;2018;146243;20181119;20181119;5377263
2016;IRIS ;518955;1;2018;146247;20181119;20181119;5297201
2016;IRIS ;518980;1;2018;146442;20181119;20181119;8683822
2017;IRIS ;529321;1;2018;146250;20181119;20181119;4179798
2017;IRIS ;536225;1;2018;146237;20181119;20181119;8399042
2017;IRIS ;536247;1;2018;146443;20181119;20181119;10799760
2017;IRIS ;536248;1;2018;146444;20181119;20181119;10560000
2017;IRIS ;536249;1;2018;146448;20181119;20181119;5429583
2017;IRIS ;536260;1;2018;146445;20181119;20181119;1607760
2017;IRIS ;536261;1;2018;146446;20181119;20181119;2880000
2018;IRIS ;562688;1;2018;146252;20181119;20181119;33890635
2014;IRIS ;452371;1;2018;146676;20181121;20181121;4086733
2014;IRIS ;452372;1;2018;146677;20181121;20181121;4095728
2014;IRIS ;459333;1;2018;146678;20181121;20181121;20548000
2014;IRIS ;459334;1;2018;146679;20181121;20181121;14400000
2016;IRIS ;506923;1;2018;146683;20181121;20181121;41434635
2017;IRIS ;529323;1;2018;146684;20181121;20181121;15721000
2017;IRIS ;529324;1;2018;146685;20181121;20181121;17017314
2017;IRIS ;542781;1;2018;146692;20181121;20181121;26272483
2014;IRIS ;452371;1;2018;147059;20181122;20181122;2069000
2014;IRIS ;452372;1;2018;147060;20181122;20181122;1680000
2014;IRIS ;459333;1;2018;146966;20181122;20181122;3473786
2014;IRIS ;459334;1;2018;146971;20181122;20181122;2194580
2016;IRIS ;518981;1;2018;146972;20181122;20181122;2644585
2012;IRIS ;392529;1;2018;147332;20181123;20181123;14075887
2013;IRIS ;427359;1;2018;147335;20181123;20181123;3000000
2014;IRIS ;439535;1;2018;147337;20181123;20181123;20755467
2014;IRIS ;452471;1;2018;147239;20181123;20181123;65378451
2014;IRIS ;459504;1;2018;147339;20181123;20181123;21677771
2015;IRIS ;469605;1;2018;147341;20181123;20181123;26773592
2015;IRIS ;469606;1;2018;147343;20181123;20181123;22522180
2017;IRIS ;542798;1;2018;147309;20181123;20181123;5252688
2018;IRIS ;557441;1;2018;147359;20181126;20181126;1490905
2018;IRIS ;557442;1;2018;147360;20181126;20181126;2260507
2014;IRIS ;439515;1;2018;148633;20181203;20181203;642774
2014;IRIS ;452371;1;2018;148469;20181203;20181203;4189467
2014;IRIS ;452372;1;2018;148470;20181203;20181203;2624272
2018;IRIS ;574696;1;2018;149256;20181207;20181207;10032400
2018;IRIS ;574697;1;2018;149224;20181207;20181207;2815200
2018;IRIS ;574698;1;2018;149213;20181207;20181207;100000000
2018;IRIS ;574699;1;2018;149263;20181207;20181207;4897400
2018;IRIS ;574700;1;2018;149260;20181207;20181207;48646700
2018;IRIS ;574701;1;2018;149226;20181207;20181207;5923700
2018;IRIS ;574702;1;2018;149270;20181207;20181207;11954400
2018;IRIS ;574703;1;2018;149243;20181207;20181207;7788000
2018;IRIS ;574704;1;2018;149264;20181207;20181207;12683520
2018;IRIS ;574705;1;2018;149228;20181207;20181207;3140750
2018;IRIS ;574706;1;2018;149239;20181207;20181207;9516900
2018;IRIS ;574707;1;2018;149247;20181207;20181207;1055791
2018;IRIS ;574709;1;2018;149272;20181207;20181207;100000000
2013;IRIS ;414296;1;2018;149309;20181210;20181210;7974765
2013;IRIS ;424105;1;2018;149310;20181210;20181210;3099921
2013;IRIS ;424107;1;2018;149311;20181210;20181210;843804
2013;IRIS ;424179;2;2018;149315;20181210;20181210;4080000
2013;IRIS ;424181;2;2018;149317;20181210;20181210;5385540
2014;IRIS ;431341;1;2018;149319;20181210;20181210;2878040
2014;IRIS ;445093;1;2018;149313;20181210;20181210;2905704
2014;IRIS ;445094;1;2018;149314;20181210;20181210;2033214
2014;IRIS ;459362;1;2018;149322;20181210;20181210;19968639
2014;IRIS ;459363;1;2018;149323;20181210;20181210;15774664
2015;IRIS ;462534;1;2018;149526;20181210;20181210;15263457
2015;IRIS ;462603;2;2018;149531;20181210;20181210;25978605
2015;IRIS ;469414;1;2018;149320;20181210;20181210;2000000
2015;IRIS ;479482;1;2018;149634;20181210;20181210;3918943
2015;IRIS ;479483;1;2018;149624;20181210;20181210;3979467
2015;IRIS ;479484;1;2018;149625;20181210;20181210;862420
2015;IRIS ;479499;1;2018;149321;20181210;20181210;28571494
2016;IRIS ;499165;1;2018;149326;20181210;20181210;64736000
2016;IRIS ;499166;1;2018;149390;20181210;20181210;29792000
2016;IRIS ;499167;1;2018;149551;20181210;20181210;45968000
2016;IRIS ;499168;1;2018;149534;20181210;20181210;42676800
2016;IRIS ;499169;1;2018;149541;20181210;20181210;21656800
2016;IRIS ;506922;1;2018;149548;20181210;20181210;51936000
2016;IRIS ;506952;1;2018;149324;20181210;20181210;31880000
2016;IRIS ;506969;1;2018;149327;20181210;20181210;1179201
2016;IRIS ;506977;1;2018;149392;20181210;20181210;8118800
2016;IRIS ;506978;1;2018;149394;20181210;20181210;1680000
2016;IRIS ;518965;1;2018;149399;20181210;20181210;15507760
2016;IRIS ;518966;1;2018;149402;20181210;20181210;24000000
2016;IRIS ;518968;1;2018;149405;20181210;20181210;16320000
2016;IRIS ;518982;1;2018;149407;20181210;20181210;6879280
2016;IRIS ;518983;1;2018;149410;20181210;20181210;6720000
2017;IRIS ;529322;1;2018;149554;20181210;20181210;4262751
2017;IRIS ;529330;1;2018;149454;20181210;20181210;10522888
2017;IRIS ;529331;1;2018;149455;20181210;20181210;7152022
2017;IRIS ;536256;1;2018;149456;20181210;20181210;7737552
2017;IRIS ;536257;1;2018;149458;20181210;20181210;7193515
2017;IRIS ;536262;1;2018;149462;20181210;20181210;3657130
2017;IRIS ;536263;1;2018;149464;20181210;20181210;2827996
2017;IRIS ;542823;1;2018;149627;20181210;20181210;9396160
2017;IRIS ;542824;1;2018;149628;20181210;20181210;11520000
2017;IRIS ;542851;1;2018;149560;20181210;20181210;12702898
2017;IRIS ;542852;1;2018;149562;20181210;20181210;12417321
2017;IRIS ;545101;1;2018;149470;20181210;20181210;16816240
2017;IRIS ;545102;1;2018;149633;20181210;20181210;12480000
2017;IRIS ;545120;1;2018;149516;20181210;20181210;12195657
2017;IRIS ;545121;1;2018;149518;20181210;20181210;8586979
2017;IRIS ;545138;1;2018;149629;20181210;20181210;5014000
2018;IRIS ;562666;1;2018;149589;20181210;20181210;4804400
2018;IRIS ;562669;1;2018;149591;20181210;20181210;6767573
2018;IRIS ;562755;1;2018;149631;20181210;20181210;5392760
2018;IRIS ;562757;1;2018;149522;20181210;20181210;6561440
2018;IRIS ;562770;1;2018;149632;20181210;20181210;2557586
2018;IRIS ;562811;1;2018;149416;20181210;20181210;2648080
2018;IRIS ;562812;1;2018;149448;20181210;20181210;1923760
2018;IRIS ;562813;1;2018;149450;20181210;20181210;2242400
2018;IRIS ;575054;1;2018;149418;20181210;20181210;62992816
2012;IRIS ;392525;1;2018;149854;20181212;20181212;15132747
2014;IRIS ;444700;1;2018;149841;20181212;20181212;53549407
2014;IRIS ;459451;1;2018;149885;20181212;20181212;37933
2015;IRIS ;479547;1;2018;149836;20181212;20181212;26990304
2013;IRIS ;423514;2;2018;150348;20181213;20181213;5859708
2014;IRIS ;459495;1;2018;150347;20181213;20181213;23969802
2016;IRIS ;518979;1;2018;151150;20181217;20181217;6958238
2013;IRIS ;427216;1;2018;151241;20181218;20181218;2697895
2014;IRIS ;438975;1;2018;151242;20181218;20181218;11280000
2014;IRIS ;439142;1;2018;151436;20181218;20181218;4125500
2015;IRIS ;486365;1;2018;151437;20181218;20181218;24097111
2016;IRIS ;506954;1;2018;151259;20181218;20181218;21100000
2016;IRIS ;510131;1;2018;151439;20181218;20181218;30450276
2016;IRIS ;510154;1;2018;151208;20181218;20181218;31104314
2016;IRIS ;510215;1;2018;151396;20181218;20181218;8880272
2016;IRIS ;510264;1;2018;151201;20181218;20181218;5959208
2016;IRIS ;510298;1;2018;151431;20181218;20181218;7680000
2016;IRIS ;518875;1;2018;151425;20181218;20181218;68593961
2016;IRIS ;518878;1;2018;151428;20181218;20181218;64160000
2016;IRIS ;518890;1;2018;151255;20181218;20181218;15333680
2016;IRIS ;518967;1;2018;151265;20181218;20181218;12991440
2016;IRIS ;518978;1;2018;151433;20181218;20181218;19654480
2017;IRIS ;525576;1;2018;151247;20181218;20181218;5856249
2017;IRIS ;529343;1;2018;151257;20181218;20181218;21722750
2017;IRIS ;536250;1;2018;151434;20181218;20181218;5459608
2017;IRIS ;542983;1;2018;151408;20181218;20181218;1945000
2017;IRIS ;545135;1;2018;151407;20181218;20181218;5497062
2018;IRIS ;562670;1;2018;151403;20181218;20181218;3050400
2018;IRIS ;562701;1;2018;151402;20181218;20181218;4851641
2018;IRIS ;557465;1;2018;151774;20181220;20181220;9304049
2017;IRIS ;538004;1;2019;100056;20190102;20190102;46332252
2017;IRIS ;545125;1;2019;100532;20190108;20190108;2729998
2014;IRIS ;444043;1;2019;100671;20190109;20190109;32638987
2014;IRIS ;444087;1;2019;100672;20190109;20190109;10693633
2017;IRIS ;545126;1;2019;100673;20190109;20190109;2633984
2013;IRIS ;414360;1;2019;101065;20190114;20190114;1731380
2013;IRIS ;414361;1;2019;101068;20190114;20190114;608560
2013;IRIS ;424217;1;2019;101063;20190114;20190114;1956163
2013;IRIS ;424239;1;2019;101064;20190114;20190114;477354
2014;IRIS ;452374;1;2019;101069;20190114;20190114;11664685
2015;IRIS ;486144;1;2019;101073;20190114;20190114;29290535
2015;IRIS ;486154;1;2019;101072;20190114;20190114;38035883
2016;IRIS ;506408;1;2019;101074;20190114;20190114;16866400
2016;IRIS ;506409;1;2019;101076;20190114;20190114;16800000
2016;IRIS ;506410;1;2019;101077;20190114;20190114;2579580
2016;IRIS ;506411;1;2019;101081;20190114;20190114;7200000
2016;IRIS ;506450;1;2019;101082;20190114;20190114;1918050
2016;IRIS ;506451;1;2019;101083;20190114;20190114;2484042
2016;IRIS ;510159;1;2019;101062;20190114;20190114;11098480
2016;IRIS ;510304;1;2019;101084;20190114;20190114;1200000
2017;IRIS ;536281;1;2019;101103;20190114;20190114;10783184
2017;IRIS ;545134;1;2019;101099;20190114;20190114;4679146
2018;IRIS ;557464;1;2019;101101;20190114;20190114;3012089
2018;IRIS ;557514;1;2019;101098;20190114;20190114;13567764
2013;IRIS ;421847;1;2019;101891;20190121;20190121;3120000
2014;IRIS ;439150;1;2019;101896;20190121;20190121;1574120
2014;IRIS ;445115;1;2019;101858;20190121;20190121;7318449
2014;IRIS ;445116;1;2019;101857;20190121;20190121;1478352
2014;IRIS ;445156;1;2019;101859;20190121;20190121;1741560
2014;IRIS ;445157;1;2019;101860;20190121;20190121;2400000
2016;IRIS ;510182;1;2019;101856;20190121;20190121;3840000
2013;IRIS ;429402;1;2019;102027;20190122;20190122;3228291
2016;IRIS ;510130;1;2019;102021;20190122;20190122;14720000
2014;IRIS ;452407;2;2019;102189;20190123;20190123;2219261
2014;IRIS ;452429;2;2019;102188;20190123;20190123;1680000
2016;IRIS ;510233;1;2019;102185;20190123;20190123;3427820
2016;IRIS ;510294;1;2019;102186;20190123;20190123;1800000
2016;IRIS ;506941;1;2019;102615;20190128;20190128;3135615
2017;IRIS ;536274;1;2019;102616;20190128;20190128;3225194
2018;IRIS ;562735;1;2019;102614;20190128;20190128;71816
2017;IRIS ;536274;1;2019;102824;20190129;20190129;1032655
2015;IRIS ;479511;1;2019;102875;20190130;20190130;4640000
2015;IRIS ;479512;1;2019;102876;20190130;20190130;2760000
2016;IRIS ;506427;1;2019;102878;20190130;20190130;4384601
2016;IRIS ;506428;1;2019;102879;20190130;20190130;913457
2016;IRIS ;510265;1;2019;102881;20190130;20190130;6183173
2016;IRIS ;510266;1;2019;102882;20190130;20190130;1920000
2016;IRIS ;518976;1;2019;102885;20190130;20190130;8800000
2017;IRIS ;542845;1;2019;102886;20190130;20190130;16606189
2018;IRIS ;562733;1;2019;102888;20190130;20190130;189915
2018;IRIS ;562734;1;2019;102891;20190130;20190130;57852
2015;IRIS ;462609;2;2019;103092;20190131;20190131;20253800
2016;IRIS ;510235;1;2019;103041;20190131;20190131;14888160
2017;IRIS ;536241;1;2019;103058;20190131;20190131;12187920
2017;IRIS ;536242;1;2019;103006;20190131;20190131;13440000
2017;IRIS ;536243;1;2019;103039;20190131;20190131;3141120
2017;IRIS ;545095;1;2019;103050;20190131;20190131;4879040
2017;IRIS ;545097;1;2019;103045;20190131;20190131;2594240
2017;IRIS ;545164;1;2019;103098;20190131;20190131;146416000
2012;IRIS ;392517;1;2019;103228;20190201;20190201;13000000
2012;IRIS ;392541;1;2019;103440;20190204;20190204;82409042
2013;IRIS ;407084;2;2019;103295;20190204;20190204;720000
2013;IRIS ;413554;1;2019;103426;20190204;20190204;24808828
2015;IRIS ;486222;1;2019;103294;20190204;20190204;10788594
2016;IRIS ;506910;1;2019;103463;20190204;20190204;1188374
2016;IRIS ;518930;1;2019;103448;20190204;20190204;6237606
2017;IRIS ;529301;1;2019;103297;20190204;20190204;22241566
2017;IRIS ;529302;1;2019;103299;20190204;20190204;18266404
2017;IRIS ;536341;1;2019;103468;20190204;20190204;403500
2017;IRIS ;542987;1;2019;103446;20190204;20190204;955389
2018;IRIS ;557549;1;2019;103291;20190204;20190204;2587607
2013;IRIS ;407085;2;2019;103918;20190206;20190206;1984643
2015;IRIS ;469419;1;2019;104094;20190206;20190206;16000000
2015;IRIS ;479480;2;2019;103924;20190206;20190206;2918121
2015;IRIS ;479481;2;2019;103923;20190206;20190206;2098867
2016;IRIS ;510174;1;2019;104093;20190206;20190206;10560000
2017;IRIS ;525558;1;2019;103928;20190206;20190206;1196402
2017;IRIS ;525559;1;2019;103929;20190206;20190206;1051426
2017;IRIS ;542784;1;2019;103926;20190206;20190206;30080000
2018;IRIS ;557543;1;2019;103927;20190206;20190206;2251250
2018;IRIS ;562687;1;2019;104118;20190207;20190207;16609555
2015;IRIS ;486349;1;2019;104423;20190208;20190208;659251
2015;IRIS ;486350;1;2019;104424;20190208;20190208;129600
2018;IRIS ;572627;1;2019;104518;20190211;20190211;3395000
2016;IRIS ;518890;1;2019;104720;20190212;20190212;3833420
2016;IRIS ;506412;1;2019;104989;20190213;20190213;2567120
2017;IRIS ;545175;1;2019;104905;20190213;20190213;3928500
2013;IRIS ;414246;1;2019;105445;20190218;20190218;29466714
2013;IRIS ;414256;1;2019;105405;20190218;20190218;7784690
2013;IRIS ;414285;2;2019;105400;20190218;20190218;1200000
2013;IRIS ;414329;2;2019;105401;20190218;20190218;1440000
2014;IRIS ;445142;1;2019;105447;20190218;20190218;901922
2015;IRIS ;479422;1;2019;105402;20190218;20190218;3211157
2015;IRIS ;479423;1;2019;105403;20190218;20190218;1898864
2016;IRIS ;518954;1;2019;105471;20190218;20190218;2431668
2016;IRIS ;518955;1;2019;105473;20190218;20190218;2431668
2017;IRIS ;525562;1;2019;105474;20190218;20190218;7412434
2018;IRIS ;553969;1;2019;105449;20190218;20190218;26080000
2018;IRIS ;562697;1;2019;105450;20190218;20190218;7916730
2013;IRIS ;414286;2;2019;105609;20190220;20190220;3442960
2014;IRIS ;445112;1;2019;105608;20190220;20190220;13396086
2014;IRIS ;445113;1;2019;105606;20190220;20190220;5690200
2015;IRIS ;462620;1;2019;105873;20190220;20190220;1993750
2016;IRIS ;510195;1;2019;105667;20190220;20190220;1236110
2016;IRIS ;510219;1;2019;105658;20190220;20190220;6483257
2016;IRIS ;510220;1;2019;105652;20190220;20190220;4602731
2016;IRIS ;510243;1;2019;105621;20190220;20190220;2400000
2016;IRIS ;518871;1;2019;105670;20190220;20190220;6474916
2017;IRIS ;525561;1;2019;105603;20190220;20190220;7694848
2017;IRIS ;536238;1;2019;105604;20190220;20190220;11520000
2017;IRIS ;545096;1;2019;105660;20190220;20190220;5760000
2017;IRIS ;545153;1;2019;105607;20190220;20190220;1998057
2018;IRIS ;553965;1;2019;105872;20190220;20190220;1269948
2018;IRIS ;562643;1;2019;105871;20190220;20190220;2683980
2018;IRIS ;572628;1;2019;105612;20190220;20190220;2295900
2018;IRIS ;572629;1;2019;105618;20190220;20190220;960000
2018;IRIS ;572676;1;2019;105875;20190220;20190220;731200
2013;IRIS ;427069;1;2019;107399;20190227;20190227;32063231
2015;IRIS ;473983;1;2019;107400;20190227;20190227;15332939
2015;IRIS ;473984;1;2019;107402;20190227;20190227;7925512
2015;IRIS ;479444;1;2019;107403;20190227;20190227;6399977
2015;IRIS ;479445;1;2019;107404;20190227;20190227;7916426
2015;IRIS ;486344;1;2019;107672;20190227;20190227;50476179
2016;IRIS ;510196;1;2019;107577;20190227;20190227;258419
2016;IRIS ;510202;1;2019;107405;20190227;20190227;1101429
2016;IRIS ;510203;1;2019;107406;20190227;20190227;2657362
2016;IRIS ;510228;1;2019;107575;20190227;20190227;8362573
2016;IRIS ;518903;1;2019;107409;20190227;20190227;2286801
2017;IRIS ;525556;1;2019;107412;20190227;20190227;7599793
2017;IRIS ;525557;1;2019;107414;20190227;20190227;5938782
2017;IRIS ;536237;1;2019;107415;20190227;20190227;10925200
2017;IRIS ;545103;1;2019;107424;20190227;20190227;4477186
